,DataFrame,,From Online Query on Uniprot,Entry,Entry name,Status,Protein names,Gene names,Organism,Length
46338,CHD2,,,,,,,,,
46339,CHD2,,,,,,,,,
46340,CHD2,,,,,,,,,
46341,CHD2,,,,,,,,,
46342,CHD2,,,,,,,,,
46343,CHD2,,,,,,,,,
46344,CHD2,,,,,,,,,
46345,CHD2,,,,,,,,,
46346,CHD2,,,,,,,,,
46347,CHD2,,,,,,,,,
46348,CHD2,,,,,,,,,
46349,CHD2,,,,,,,,,
46350,CHD2,,,,,,,,,
46351,CHD2,,,,,,,,,
46352,CHD2,,,,,,,,,
46353,CHD2,,,,,,,,,
46354,CHD2,,,,,,,,,
46355,CHD2,,,,,,,,,
46356,CHD2,,,,,,,,,
46357,CHD2,,,,,,,,,
46358,CHD2,,,,,,,,,
46359,CHD2,,,,,,,,,
46360,CHD2,,,,,,,,,
46361,CHD2,,,,,,,,,
46362,CHD2,,,,,,,,,
46363,CHD2,,,,,,,,,
46364,CHD2,,,,,,,,,
46365,CHD2,,,,,,,,,
46366,CHD2,,,,,,,,,
46367,IGF1R,,,,,,,,,
46368,IGF1R,,,,,,,,,
46369,IGF1R,,,,,,,,,
46370,IGF1R,,,,,,,,,
46371,IGF1R,,,,,,,,,
46372,IGF1R,,,,,,,,,
46373,IGF1R,,,,,,,,,
46374,IGF1R,,,,,,,,,
46375,IGF1R,,,,,,,,,
46376,MEF2A,,,,,,,,,
46377,ADAMTS17,,,,,,,,,
46378,LINS,,,,,,,,,
46379,LINS,,,,,,,,,
46380,LINS,,,,,,,,,
46381,NPRL3,,,,,,,,,
46382,HBA2,,,,,,,,,
46383,HBA2,,,,,,,,,
46384,HBA2,,,,,,,,,
46385,HBA2,,,,,,,,,
46386,HBA2,,,,,,,,,
46387,HBA2,,,,,,,,,
46388,HBA2,,,,,,,,,
46389,HBA2,,,,,,,,,
46390,HBA1,,,,,,,,,
46391,HBA1,,,,,,,,,
46392,HBA1,,,,,,,,,
46393,HBA1,,,,,,,,,
46394,HBA1,,,,,,,,,
46395,HBA1,,,,,,,,,
46396,HBA1,,,,,,,,,
46397,PIGQ,,,,,,,,,
46398,CCDC78,,,,,,,,,
46399,CCDC78,,,,,,,,,
46400,CCDC78,,,,,,,,,
46401,CCDC78,,,,,,,,,
46402,CCDC78,,,,,,,,,
46403,CCDC78,,,,,,,,,
46404,CCDC78,,,,,,,,,
46405,CCDC78,,,,,,,,,
46406,CCDC78,,,,,,,,,
46407,CCDC78,,,,,,,,,
46408,CCDC78,,,,,,,,,
46409,CCDC78,,,,,,,,,
46410,CACNA1H,,,,,,,,,
46411,CACNA1H,,,,,,,,,
46412,CACNA1H,,,,,,,,,
46413,CACNA1H,,,,,,,,,
46414,CACNA1H,,,,,,,,,
46415,CACNA1H,,,,,,,,,
46416,CACNA1H,,,,,,,,,
46417,CACNA1H,,,,,,,,,
46418,CACNA1H,,,,,,,,,
46419,CACNA1H,,,,,,,,,
46420,CACNA1H,,,,,,,,,
46421,CACNA1H,,,,,,,,,
46422,CACNA1H,,,,,,,,,
46423,CACNA1H,,,,,,,,,
46424,CACNA1H,,,,,,,,,
46425,CACNA1H,,,,,,,,,
46426,CACNA1H,,,,,,,,,
46427,CACNA1H,,,,,,,,,
46428,CACNA1H,,,,,,,,,
46429,CACNA1H,,,,,,,,,
46430,CLCN7,,,,,,,,,
46431,CLCN7,,,,,,,,,
46432,CLCN7,,,,,,,,,
46433,CLCN7,,,,,,,,,
46434,CLCN7,,,,,,,,,
46435,CLCN7,,,,,,,,,
46436,CLCN7,,,,,,,,,
46437,CLCN7,,,,,,,,,
46438,CLCN7,,,,,,,,,
46439,CLCN7,,,,,,,,,
46440,CLCN7,,,,,,,,,
46441,CLCN7,,,,,,,,,
46442,TELO2,,,,,,,,,
46443,TELO2,,,,,,,,,
46444,IFT140,,,,,,,,,
46445,IFT140,,,,,,,,,
46446,IFT140,,,,,,,,,
46447,IFT140,,,,,,,,,
46448,IFT140,,,,,,,,,
46449,IFT140,,,,,,,,,
46450,IFT140,,,,,,,,,
46451,IFT140,,,,,,,,,
46452,IFT140,,,,,,,,,
46453,IFT140,,,,,,,,,
46454,IFT140,,,,,,,,,
46455,IFT140,,,,,,,,,
46456,IFT140,,,,,,,,,
46457,IFT140,,,,,,,,,
46458,IFT140,,,,,,,,,
46459,IFT140,,,,,,,,,
46460,IFT140,,,,,,,,,
46461,IFT140,,,,,,,,,
46462,NTHL1,,,,,,,,,
46463,TSC2,,,,,,,,,
46464,TSC2,,,,,,,,,
46465,TSC2,,,,,,,,,
46466,TSC2,,,,,,,,,
46467,TSC2,,,,,,,,,
46468,TSC2,,,,,,,,,
46469,TSC2,,,,,,,,,
46470,TSC2,,,,,,,,,
46471,TSC2,,,,,,,,,
46472,TSC2,,,,,,,,,
46473,TSC2,,,,,,,,,
46474,TSC2,,,,,,,,,
46475,TSC2,,,,,,,,,
46476,TSC2,,,,,,,,,
46477,TSC2,,,,,,,,,
46478,TSC2,,,,,,,,,
46479,TSC2,,,,,,,,,
46480,TSC2,,,,,,,,,
46481,TSC2,,,,,,,,,
46482,TSC2,,,,,,,,,
46483,TSC2,,,,,,,,,
46484,TSC2,,,,,,,,,
46485,TSC2,,,,,,,,,
46486,TSC2,,,,,,,,,
46487,TSC2,,,,,,,,,
46488,TSC2,,,,,,,,,
46489,TSC2,,,,,,,,,
46490,TSC2,,,,,,,,,
46491,TSC2,,,,,,,,,
46492,TSC2,,,,,,,,,
46493,TSC2,,,,,,,,,
46494,TSC2,,,,,,,,,
46495,TSC2,,,,,,,,,
46496,TSC2,,,,,,,,,
46497,TSC2,,,,,,,,,
46498,TSC2,,,,,,,,,
46499,TSC2,,,,,,,,,
46500,TSC2,,,,,,,,,
46501,TSC2,,,,,,,,,
46502,TSC2,,,,,,,,,
46503,TSC2,,,,,,,,,
46504,TSC2,,,,,,,,,
46505,TSC2,,,,,,,,,
46506,TSC2,,,,,,,,,
46507,TSC2,,,,,,,,,
46508,TSC2,,,,,,,,,
46509,TSC2,,,,,,,,,
46510,TSC2,,,,,,,,,
46511,TSC2,,,,,,,,,
46512,TSC2,,,,,,,,,
46513,TSC2,,,,,,,,,
46514,TSC2,,,,,,,,,
46515,TSC2,,,,,,,,,
46516,TSC2,,,,,,,,,
46517,TSC2,,,,,,,,,
46518,TSC2,,,,,,,,,
46519,TSC2,,,,,,,,,
46520,TSC2,,,,,,,,,
46521,TSC2,,,,,,,,,
46522,TSC2,,,,,,,,,
46523,TSC2,,,,,,,,,
46524,TSC2,,,,,,,,,
46525,TSC2,,,,,,,,,
46526,TSC2,,,,,,,,,
46527,TSC2,,,,,,,,,
46528,TSC2,,,,,,,,,
46529,TSC2,,,,,,,,,
46530,TSC2,,,,,,,,,
46531,TSC2,,,,,,,,,
46532,TSC2,,,,,,,,,
46533,TSC2,,,,,,,,,
46534,TSC2,,,,,,,,,
46535,TSC2,,,,,,,,,
46536,TSC2,,,,,,,,,
46537,TSC2,,,,,,,,,
46538,TSC2,,,,,,,,,
46539,TSC2,,,,,,,,,
46540,TSC2,,,,,,,,,
46541,TSC2,,,,,,,,,
46542,TSC2,,,,,,,,,
46543,TSC2,,,,,,,,,
46544,TSC2,,,,,,,,,
46545,TSC2,,,,,,,,,
46546,TSC2,,,,,,,,,
46547,TSC2,,,,,,,,,
46548,TSC2,,,,,,,,,
46549,TSC2,,,,,,,,,
46550,TSC2,,,,,,,,,
46551,TSC2,,,,,,,,,
46552,TSC2,,,,,,,,,
46553,TSC2,,,,,,,,,
46554,TSC2,,,,,,,,,
46555,TSC2,,,,,,,,,
46556,TSC2,,,,,,,,,
46557,TSC2,,,,,,,,,
46558,TSC2,,,,,,,,,
46559,TSC2,,,,,,,,,
46560,TSC2,,,,,,,,,
46561,TSC2,,,,,,,,,
46562,TSC2,,,,,,,,,
46563,TSC2,,,,,,,,,
46564,TSC2,,,,,,,,,
46565,TSC2,,,,,,,,,
46566,TSC2,,,,,,,,,
46567,TSC2,,,,,,,,,
46568,TSC2,,,,,,,,,
46569,TSC2,,,,,,,,,
46570,TSC2,,,,,,,,,
46571,TSC2,,,,,,,,,
46572,TSC2,,,,,,,,,
46573,TSC2,,,,,,,,,
46574,TSC2,,,,,,,,,
46575,TSC2,,,,,,,,,
46576,TSC2,,,,,,,,,
46577,TSC2,,,,,,,,,
46578,TSC2,,,,,,,,,
46579,TSC2,,,,,,,,,
46580,TSC2,,,,,,,,,
46581,TSC2,,,,,,,,,
46582,TSC2,,,,,,,,,
46583,TSC2,,,,,,,,,
46584,TSC2,,,,,,,,,
46585,TSC2,,,,,,,,,
46586,TSC2,,,,,,,,,
46587,TSC2,,,,,,,,,
46588,TSC2,,,,,,,,,
46589,TSC2,,,,,,,,,
46590,TSC2,,,,,,,,,
46591,TSC2,,,,,,,,,
46592,TSC2,,,,,,,,,
46593,TSC2,,,,,,,,,
46594,TSC2,,,,,,,,,
46595,TSC2,,,,,,,,,
46596,TSC2,,,,,,,,,
46597,TSC2,,,,,,,,,
46598,TSC2,,,,,,,,,
46599,TSC2,,,,,,,,,
46600,TSC2,,,,,,,,,
46601,TSC2,,,,,,,,,
46602,TSC2,,,,,,,,,
46603,TSC2,,,,,,,,,
46604,TSC2,,,,,,,,,
46605,TSC2,,,,,,,,,
46606,TSC2,,,,,,,,,
46607,TSC2,,,,,,,,,
46608,TSC2,,,,,,,,,
46609,TSC2,,,,,,,,,
46610,TSC2,,,,,,,,,
46611,TSC2,,,,,,,,,
46612,TSC2,,,,,,,,,
46613,TSC2,,,,,,,,,
46614,TSC2,,,,,,,,,
46615,TSC2,,,,,,,,,
46616,TSC2,,,,,,,,,
46617,TSC2,,,,,,,,,
46618,TSC2,,,,,,,,,
46619,TSC2,,,,,,,,,
46620,TSC2,,,,,,,,,
46621,TSC2,,,,,,,,,
46622,TSC2,,,,,,,,,
46623,TSC2,,,,,,,,,
46624,TSC2,,,,,,,,,
46625,TSC2,,,,,,,,,
46626,TSC2,,,,,,,,,
46627,TSC2,,,,,,,,,
46628,TSC2,,,,,,,,,
46629,TSC2,,,,,,,,,
46630,TSC2,,,,,,,,,
46631,TSC2,,,,,,,,,
46632,TSC2,,,,,,,,,
46633,TSC2,,,,,,,,,
46634,TSC2,,,,,,,,,
46635,TSC2,,,,,,,,,
46636,TSC2,,,,,,,,,
46637,TSC2,,,,,,,,,
46638,TSC2,,,,,,,,,
46639,TSC2,,,,,,,,,
46640,TSC2,,,,,,,,,
46641,TSC2,,,,,,,,,
46642,TSC2,,,,,,,,,
46643,TSC2,,,,,,,,,
46644,TSC2,,,,,,,,,
46645,TSC2,,,,,,,,,
46646,TSC2,,,,,,,,,
46647,TSC2,,,,,,,,,
46648,TSC2,,,,,,,,,
46649,TSC2,,,,,,,,,
46650,TSC2,,,,,,,,,
46651,TSC2,,,,,,,,,
46652,TSC2,,,,,,,,,
46653,TSC2,,,,,,,,,
46654,TSC2,,,,,,,,,
46655,TSC2,,,,,,,,,
46656,TSC2,,,,,,,,,
46657,TSC2,,,,,,,,,
46658,TSC2,,,,,,,,,
46659,TSC2,,,,,,,,,
46660,TSC2,,,,,,,,,
46661,TSC2,,,,,,,,,
46662,TSC2,,,,,,,,,
46663,TSC2,,,,,,,,,
46664,TSC2,,,,,,,,,
46665,TSC2,,,,,,,,,
46666,TSC2,,,,,,,,,
46667,TSC2,,,,,,,,,
46668,TSC2,,,,,,,,,
46669,TSC2,,,,,,,,,
46670,TSC2,,,,,,,,,
46671,TSC2,,,,,,,,,
46672,TSC2,,,,,,,,,
46673,TSC2,,,,,,,,,
46674,TSC2,,,,,,,,,
46675,TSC2,,,,,,,,,
46676,TSC2,,,,,,,,,
46677,TSC2,,,,,,,,,
46678,TSC2,,,,,,,,,
46679,TSC2,,,,,,,,,
46680,TSC2,,,,,,,,,
46681,TSC2,,,,,,,,,
46682,TSC2,,,,,,,,,
46683,TSC2,,,,,,,,,
46684,TSC2,,,,,,,,,
46685,TSC2,,,,,,,,,
46686,TSC2,,,,,,,,,
46687,TSC2,,,,,,,,,
46688,TSC2,,,,,,,,,
46689,TSC2,,,,,,,,,
46690,TSC2,,,,,,,,,
46691,TSC2,,,,,,,,,
46692,TSC2,,,,,,,,,
46693,TSC2,,,,,,,,,
46694,TSC2,,,,,,,,,
46695,TSC2,,,,,,,,,
46696,TSC2,,,,,,,,,
46697,TSC2,,,,,,,,,
46698,TSC2,,,,,,,,,
46699,TSC2,,,,,,,,,
46700,TSC2,,,,,,,,,
46701,TSC2,,,,,,,,,
46702,TSC2,,,,,,,,,
46703,TSC2,,,,,,,,,
46704,TSC2,,,,,,,,,
46705,TSC2,,,,,,,,,
46706,TSC2,,,,,,,,,
46707,TSC2,,,,,,,,,
46708,TSC2,,,,,,,,,
46709,TSC2,,,,,,,,,
46710,TSC2,,,,,,,,,
46711,TSC2,,,,,,,,,
46712,TSC2,,,,,,,,,
46713,TSC2,,,,,,,,,
46714,TSC2,,,,,,,,,
46715,TSC2,,,,,,,,,
46716,TSC2,,,,,,,,,
46717,TSC2,,,,,,,,,
46718,TSC2,,,,,,,,,
46719,TSC2,,,,,,,,,
46720,TSC2,,,,,,,,,
46721,TSC2,,,,,,,,,
46722,TSC2,,,,,,,,,
46723,TSC2,,,,,,,,,
46724,TSC2,,,,,,,,,
46725,TSC2,,,,,,,,,
46726,TSC2,,,,,,,,,
46727,TSC2,,,,,,,,,
46728,TSC2,,,,,,,,,
46729,TSC2,,,,,,,,,
46730,TSC2,,,,,,,,,
46731,TSC2,,,,,,,,,
46732,TSC2,,,,,,,,,
46733,TSC2,,,,,,,,,
46734,TSC2,,,,,,,,,
46735,TSC2,,,,,,,,,
46736,TSC2,,,,,,,,,
46737,TSC2,,,,,,,,,
46738,TSC2,,,,,,,,,
46739,TSC2,,,,,,,,,
46740,TSC2,,,,,,,,,
46741,TSC2,,,,,,,,,
46742,TSC2,,,,,,,,,
46743,TSC2,,,,,,,,,
46744,TSC2,,,,,,,,,
46745,TSC2,,,,,,,,,
46746,TSC2,,,,,,,,,
46747,TSC2,,,,,,,,,
46748,TSC2,,,,,,,,,
46749,TSC2,,,,,,,,,
46750,TSC2,,,,,,,,,
46751,TSC2,,,,,,,,,
46752,TSC2,,,,,,,,,
46753,TSC2,,,,,,,,,
46754,TSC2,,,,,,,,,
46755,TSC2,,,,,,,,,
46756,TSC2,,,,,,,,,
46757,TSC2,,,,,,,,,
46758,TSC2,,,,,,,,,
46759,TSC2,,,,,,,,,
46760,TSC2,,,,,,,,,
46761,TSC2,,,,,,,,,
46762,TSC2,,,,,,,,,
46763,TSC2,,,,,,,,,
46764,TSC2,,,,,,,,,
46765,TSC2,,,,,,,,,
46766,TSC2,,,,,,,,,
46767,TSC2,,,,,,,,,
46768,TSC2,,,,,,,,,
46769,TSC2,,,,,,,,,
46770,TSC2,,,,,,,,,
46771,TSC2,,,,,,,,,
46772,TSC2,,,,,,,,,
46773,TSC2,,,,,,,,,
46774,TSC2,,,,,,,,,
46775,TSC2,,,,,,,,,
46776,TSC2,,,,,,,,,
46777,TSC2,,,,,,,,,
46778,TSC2,,,,,,,,,
46779,TSC2,,,,,,,,,
46780,TSC2,,,,,,,,,
46781,TSC2,,,,,,,,,
46782,TSC2,,,,,,,,,
46783,TSC2,,,,,,,,,
46784,TSC2,,,,,,,,,
46785,TSC2,,,,,,,,,
46786,TSC2,,,,,,,,,
46787,TSC2,,,,,,,,,
46788,TSC2,,,,,,,,,
46789,TSC2,,,,,,,,,
46790,TSC2,,,,,,,,,
46791,TSC2,,,,,,,,,
46792,TSC2,,,,,,,,,
46793,TSC2,,,,,,,,,
46794,TSC2,,,,,,,,,
46795,TSC2,,,,,,,,,
46796,TSC2,,,,,,,,,
46797,TSC2,,,,,,,,,
46798,TSC2,,,,,,,,,
46799,TSC2,,,,,,,,,
46800,TSC2,,,,,,,,,
46801,TSC2,,,,,,,,,
46802,TSC2,,,,,,,,,
46803,TSC2,,,,,,,,,
46804,TSC2,,,,,,,,,
46805,TSC2,,,,,,,,,
46806,TSC2,,,,,,,,,
46807,TSC2,,,,,,,,,
46808,TSC2,,,,,,,,,
46809,TSC2,,,,,,,,,
46810,TSC2,,,,,,,,,
46811,TSC2,,,,,,,,,
46812,TSC2,,,,,,,,,
46813,TSC2,,,,,,,,,
46814,TSC2,,,,,,,,,
46815,TSC2,,,,,,,,,
46816,TSC2,,,,,,,,,
46817,TSC2,,,,,,,,,
46818,TSC2,,,,,,,,,
46819,TSC2,,,,,,,,,
46820,TSC2,,,,,,,,,
46821,TSC2,,,,,,,,,
46822,TSC2,,,,,,,,,
46823,TSC2,,,,,,,,,
46824,TSC2,,,,,,,,,
46825,TSC2,,,,,,,,,
46826,TSC2,,,,,,,,,
46827,TSC2,,,,,,,,,
46828,TSC2,,,,,,,,,
46829,TSC2,,,,,,,,,
46830,TSC2,,,,,,,,,
46831,TSC2,,,,,,,,,
46832,TSC2,,,,,,,,,
46833,TSC2,,,,,,,,,
46834,TSC2,,,,,,,,,
46835,TSC2,,,,,,,,,
46836,TSC2,,,,,,,,,
46837,TSC2,,,,,,,,,
46838,TSC2,,,,,,,,,
46839,TSC2,,,,,,,,,
46840,TSC2,,,,,,,,,
46841,TSC2,,,,,,,,,
46842,TSC2,,,,,,,,,
46843,TSC2,,,,,,,,,
46844,TSC2,,,,,,,,,
46845,TSC2,,,,,,,,,
46846,TSC2,,,,,,,,,
46847,TSC2,,,,,,,,,
46848,TSC2,,,,,,,,,
46849,TSC2,,,,,,,,,
46850,TSC2,,,,,,,,,
46851,TSC2,,,,,,,,,
46852,TSC2,,,,,,,,,
46853,TSC2,,,,,,,,,
46854,TSC2,,,,,,,,,
46855,TSC2,,,,,,,,,
46856,TSC2,,,,,,,,,
46857,TSC2,,,,,,,,,
46858,TSC2,,,,,,,,,
46859,TSC2,,,,,,,,,
46860,TSC2,,,,,,,,,
46861,TSC2,,,,,,,,,
46862,TSC2,,,,,,,,,
46863,TSC2,,,,,,,,,
46864,TSC2,,,,,,,,,
46865,TSC2,,,,,,,,,
46866,TSC2,,,,,,,,,
46867,TSC2,,,,,,,,,
46868,TSC2,,,,,,,,,
46869,TSC2,,,,,,,,,
46870,TSC2,,,,,,,,,
46871,TSC2,,,,,,,,,
46872,TSC2,,,,,,,,,
46873,TSC2,,,,,,,,,
46874,TSC2,,,,,,,,,
46875,TSC2,,,,,,,,,
46876,TSC2,,,,,,,,,
46877,TSC2,,,,,,,,,
46878,TSC2,,,,,,,,,
46879,TSC2,,,,,,,,,
46880,TSC2,,,,,,,,,
46881,TSC2,,,,,,,,,
46882,TSC2,,,,,,,,,
46883,TSC2,,,,,,,,,
46884,TSC2,,,,,,,,,
46885,TSC2,,,,,,,,,
46886,TSC2,,,,,,,,,
46887,TSC2,,,,,,,,,
46888,TSC2,,,,,,,,,
46889,TSC2,,,,,,,,,
46890,TSC2,,,,,,,,,
46891,TSC2,,,,,,,,,
46892,TSC2,,,,,,,,,
46893,TSC2,,,,,,,,,
46894,TSC2,,,,,,,,,
46895,TSC2,,,,,,,,,
46896,TSC2,,,,,,,,,
46897,TSC2,,,,,,,,,
46898,TSC2,,,,,,,,,
46899,TSC2,,,,,,,,,
46900,TSC2,,,,,,,,,
46901,TSC2,,,,,,,,,
46902,TSC2,,,,,,,,,
46903,TSC2,,,,,,,,,
46904,TSC2,,,,,,,,,
46905,TSC2,,,,,,,,,
46906,TSC2,,,,,,,,,
46907,TSC2,,,,,,,,,
46908,TSC2,,,,,,,,,
46909,TSC2,,,,,,,,,
46910,TSC2,,,,,,,,,
46911,TSC2,,,,,,,,,
46912,TSC2,,,,,,,,,
46913,TSC2,,,,,,,,,
46914,TSC2,,,,,,,,,
46915,TSC2,,,,,,,,,
46916,TSC2,,,,,,,,,
46917,TSC2,,,,,,,,,
46918,TSC2,,,,,,,,,
46919,TSC2,,,,,,,,,
46920,TSC2,,,,,,,,,
46921,TSC2,,,,,,,,,
46922,TSC2,,,,,,,,,
46923,TSC2,,,,,,,,,
46924,TSC2,,,,,,,,,
46925,TSC2,,,,,,,,,
46926,TSC2,,,,,,,,,
46927,TSC2,,,,,,,,,
46928,TSC2,,,,,,,,,
46929,TSC2,,,,,,,,,
46930,TSC2,,,,,,,,,
46931,TSC2,,,,,,,,,
46932,TSC2,,,,,,,,,
46933,TSC2,,,,,,,,,
46934,TSC2,,,,,,,,,
46935,TSC2,,,,,,,,,
46936,TSC2,,,,,,,,,
46937,TSC2,,,,,,,,,
46938,TSC2,,,,,,,,,
46939,TSC2,,,,,,,,,
46940,TSC2,,,,,,,,,
46941,TSC2,,,,,,,,,
46942,TSC2,,,,,,,,,
46943,TSC2,,,,,,,,,
46944,TSC2,,,,,,,,,
46945,TSC2,,,,,,,,,
46946,TSC2,,,,,,,,,
46947,TSC2,,,,,,,,,
46948,TSC2,,,,,,,,,
46949,TSC2,,,,,,,,,
46950,TSC2,,,,,,,,,
46951,TSC2,,,,,,,,,
46952,TSC2,,,,,,,,,
46953,TSC2,,,,,,,,,
46954,TSC2,,,,,,,,,
46955,TSC2,,,,,,,,,
46956,TSC2,,,,,,,,,
46957,TSC2,,,,,,,,,
46958,TSC2,,,,,,,,,
46959,TSC2,,,,,,,,,
46960,TSC2,,,,,,,,,
46961,TSC2,,,,,,,,,
46962,TSC2,,,,,,,,,
46963,TSC2,,,,,,,,,
46964,TSC2,,,,,,,,,
46965,TSC2,,,,,,,,,
46966,TSC2,,,,,,,,,
46967,TSC2,,,,,,,,,
46968,TSC2,,,,,,,,,
46969,TSC2,,,,,,,,,
46970,TSC2,,,,,,,,,
46971,TSC2,,,,,,,,,
46972,TSC2,,,,,,,,,
46973,TSC2,,,,,,,,,
46974,TSC2,,,,,,,,,
46975,TSC2,,,,,,,,,
46976,TSC2,,,,,,,,,
46977,TSC2,,,,,,,,,
46978,TSC2,,,,,,,,,
46979,TSC2,,,,,,,,,
46980,TSC2,,,,,,,,,
46981,TSC2,,,,,,,,,
46982,TSC2,,,,,,,,,
46983,TSC2,,,,,,,,,
46984,TSC2,,,,,,,,,
46985,TSC2,,,,,,,,,
46986,TSC2,,,,,,,,,
46987,TSC2,,,,,,,,,
46988,TSC2,,,,,,,,,
46989,TSC2,,,,,,,,,
46990,TSC2,,,,,,,,,
46991,TSC2,,,,,,,,,
46992,TSC2,,,,,,,,,
46993,TSC2,,,,,,,,,
46994,TSC2,,,,,,,,,
46995,TSC2,,,,,,,,,
46996,TSC2,,,,,,,,,
46997,TSC2,,,,,,,,,
46998,TSC2,,,,,,,,,
46999,TSC2,,,,,,,,,
47000,TSC2,,,,,,,,,
47001,TSC2,,,,,,,,,
47002,TSC2,,,,,,,,,
47003,TSC2,,,,,,,,,
47004,TSC2,,,,,,,,,
47005,TSC2,,,,,,,,,
47006,TSC2,,,,,,,,,
47007,TSC2,,,,,,,,,
47008,TSC2,,,,,,,,,
47009,TSC2,,,,,,,,,
47010,TSC2,,,,,,,,,
47011,TSC2,,,,,,,,,
47012,TSC2,,,,,,,,,
47013,TSC2,,,,,,,,,
47014,TSC2,,,,,,,,,
47015,TSC2,,,,,,,,,
47016,TSC2,,,,,,,,,
47017,TSC2,,,,,,,,,
47018,TSC2,,,,,,,,,
47019,TSC2,,,,,,,,,
47020,TSC2,,,,,,,,,
47021,TSC2,,,,,,,,,
47022,TSC2,,,,,,,,,
47023,TSC2,,,,,,,,,
47024,TSC2,,,,,,,,,
47025,TSC2,,,,,,,,,
47026,TSC2,,,,,,,,,
47027,TSC2,,,,,,,,,
47028,TSC2,,,,,,,,,
47029,TSC2,,,,,,,,,
47030,TSC2,,,,,,,,,
47031,TSC2,,,,,,,,,
47032,TSC2,,,,,,,,,
47033,TSC2,,,,,,,,,
47034,TSC2,,,,,,,,,
47035,TSC2,,,,,,,,,
47036,TSC2,,,,,,,,,
47037,TSC2,,,,,,,,,
47038,TSC2,,,,,,,,,
47039,TSC2,,,,,,,,,
47040,TSC2,,,,,,,,,
47041,TSC2,,,,,,,,,
47042,TSC2,,,,,,,,,
47043,TSC2,,,,,,,,,
47044,TSC2,,,,,,,,,
47045,TSC2,,,,,,,,,
47046,TSC2,,,,,,,,,
47047,TSC2,,,,,,,,,
47048,TSC2,,,,,,,,,
47049,TSC2,,,,,,,,,
47050,TSC2,,,,,,,,,
47051,TSC2,,,,,,,,,
47052,TSC2,,,,,,,,,
47053,TSC2,,,,,,,,,
47054,TSC2,,,,,,,,,
47055,TSC2,,,,,,,,,
47056,TSC2,,,,,,,,,
47057,TSC2,,,,,,,,,
47058,TSC2,,,,,,,,,
47059,TSC2,,,,,,,,,
47060,TSC2,,,,,,,,,
47061,TSC2,,,,,,,,,
47062,TSC2,,,,,,,,,
47063,TSC2,,,,,,,,,
47064,TSC2,,,,,,,,,
47065,TSC2,,,,,,,,,
47066,TSC2,,,,,,,,,
47067,TSC2,,,,,,,,,
47068,TSC2,,,,,,,,,
47069,TSC2,,,,,,,,,
47070,TSC2,,,,,,,,,
47071,TSC2,,,,,,,,,
47072,TSC2,,,,,,,,,
47073,TSC2,,,,,,,,,
47074,TSC2,,,,,,,,,
47075,TSC2,,,,,,,,,
47076,TSC2,,,,,,,,,
47077,TSC2,,,,,,,,,
47078,TSC2,,,,,,,,,
47079,TSC2,,,,,,,,,
47080,TSC2,,,,,,,,,
47081,TSC2,,,,,,,,,
47082,TSC2,,,,,,,,,
47083,TSC2,,,,,,,,,
47084,TSC2,,,,,,,,,
47085,TSC2,,,,,,,,,
47086,TSC2,,,,,,,,,
47087,TSC2,,,,,,,,,
47088,TSC2,,,,,,,,,
47089,TSC2,,,,,,,,,
47090,TSC2,,,,,,,,,
47091,TSC2,,,,,,,,,
47092,TSC2,,,,,,,,,
47093,TSC2,,,,,,,,,
47094,TSC2,,,,,,,,,
47095,TSC2,,,,,,,,,
47096,TSC2,,,,,,,,,
47097,TSC2,,,,,,,,,
47098,TSC2,,,,,,,,,
47099,TSC2,,,,,,,,,
47100,TSC2,,,,,,,,,
47101,TSC2,,,,,,,,,
47102,TSC2,,,,,,,,,
47103,PKD1,,,,,,,,,
47104,PKD1,,,,,,,,,
47105,PKD1,,,,,,,,,
47106,PKD1,,,,,,,,,
47107,PKD1,,,,,,,,,
47108,PKD1,,,,,,,,,
47109,PKD1,,,,,,,,,
47110,PKD1,,,,,,,,,
47111,PKD1,,,,,,,,,
47112,PKD1,,,,,,,,,
47113,PKD1,,,,,,,,,
47114,PKD1,,,,,,,,,
47115,PKD1,,,,,,,,,
47116,PKD1,,,,,,,,,
47117,PKD1,,,,,,,,,
47118,PKD1,,,,,,,,,
47119,PKD1,,,,,,,,,
47120,PKD1,,,,,,,,,
47121,PKD1,,,,,,,,,
47122,PKD1,,,,,,,,,
47123,PKD1,,,,,,,,,
47124,PKD1,,,,,,,,,
47125,PKD1,,,,,,,,,
47126,PKD1,,,,,,,,,
47127,PKD1,,,,,,,,,
47128,PKD1,,,,,,,,,
47129,PKD1,,,,,,,,,
47130,PKD1,,,,,,,,,
47131,PKD1,,,,,,,,,
47132,PKD1,,,,,,,,,
47133,PKD1,,,,,,,,,
47134,PKD1,,,,,,,,,
47135,PKD1,,,,,,,,,
47136,PKD1,,,,,,,,,
47137,PKD1,,,,,,,,,
47138,PKD1,,,,,,,,,
47139,PKD1,,,,,,,,,
47140,PKD1,,,,,,,,,
47141,PKD1,,,,,,,,,
47142,PKD1,,,,,,,,,
47143,PKD1,,,,,,,,,
47144,PKD1,,,,,,,,,
47145,PKD1,,,,,,,,,
47146,PKD1,,,,,,,,,
47147,PKD1,,,,,,,,,
47148,PKD1,,,,,,,,,
47149,PKD1,,,,,,,,,
47150,PKD1,,,,,,,,,
47151,PKD1,,,,,,,,,
47152,PKD1,,,,,,,,,
47153,PKD1,,,,,,,,,
